Synthetic Filaments_Annual Production_IT,National,IT,Italy,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.3,0.7,1.5,2.6,4.8,10.5,13.9,16.7,24.4,25.0,32.3,30.1,34.3,32.5,38.3,48.7,69.6,89.0,119.0,119.0,140.0,163.0,181.0,144.0,102.0,30.6,3.3,42.9,74.0,65.8,86.6,104.0,133.0,79.0,110.0,133.0,140.0,162.0,162.0,156.0,181.0,195.0,216.0,253.0,278.0,314.0,297.0,324.0,335.0,387.0,442.0,425.0,488.0,498.0,547.0,492.0,413.0,536.0,496.0,506.0,520.0,502.0,576.0,552.0,569.0,639.0,690.0,699.0,704.0,710.0,694.0,729.0,705.0,728.0,674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zinc_Annual Production_BR,National,BR,Brazil,Zinc,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.5,1.9,5.0,4.2,13.0,16.0,16.0,23.0,10.0,31.0,43.0,47.0,56.0,63.0,78.0,92.0,96.0,100.0,107.0,116.0,131.0,139.0,140.0,156.0,150.0,157.0,160.0,160.0,194.0,206.0,193.0,193.0,184.0,194.0,199.0,200.0,256.0,387.0,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_DE,National,DE,Germany,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,5.0,6.5,10.5,11.8,11.2,18.7,22.2,28.1,29.3,30.6,28.2,32.8,46.2,62.0,88.3,157.0,219.0,273.0,308.0,373.0,401.0,401.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,106.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_VE,National,VE,Venezuela,Sulphuric Acid,Annual Production,Thousands Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,12.0,15.0,36.0,51.0,58.0,52.0,49.0,99.0,80.0,68.0,30.0,79.0,68.0,93.0,117.0,82.0,42.0,92.0,128.0,114.0,79.0,113.0,139.0,158.0,156.0,164.0,197.0,172.0,163.0,210.0,277.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caustic Soda_Annual Production_MX,National,MX,Mexico,Caustic Soda,Annual Production,Thousands Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,13.0,18.0,23.0,26.0,34.0,40.0,52.0,66.0,65.0,73.0,88.0,80.0,102.0,110.0,118.0,140.0,154.0,166.0,171.0,174.0,188.0,222.0,209.0,228.0,263.0,247.0,231.0,224.0,296.0,365.0,363.0,350.0,363.0,382.0,331.0,320.0,349.0,380.0,293.0,348.0,333.0,408.0,424.0,463.0,465.0,458.0,439.0,433.0,359.0,406.0,405.0,,,,,,,,,,,,,,,,,,,,,,
Hydrochloric Acid_Annual Production_IN,National,IN,India,Hydrochloric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,4.0,5.0,8.0,11.0,12.0,11.0,11.0,10.0,15.0,16.0,17.0,23.0,33.0,30.0,38.0,45.0,86.0,55.0,69.0,78.0,83.0,110.0,166.0,228.0,179.0,201.0,202.0,194.0,117.0,155.0,149.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_GB,National,GB,United Kingdom,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,5.9,6.9,10.0,12.2,10.4,15.8,20.6,21.4,21.2,23.8,31.5,36.6,40.5,53.9,63.1,67.3,61.1,77.0,76.7,61.9,54.9,56.4,60.1,62.8,80.9,91.8,106.0,131.0,168.0,174.0,128.0,190.0,203.0,214.0,219.0,225.0,224.0,234.0,269.0,259.0,284.0,326.0,374.0,391.0,400.0,434.0,539.0,554.0,599.0,613.0,647.0,731.0,628.0,562.0,618.0,552.0,607.0,596.0,450.0,395.0,334.0,389.0,383.0,330.0,288.0,277.0,280.0,273.0,273.0,267.0,262.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_PK,National,PK,Pakistan,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,7.0,7.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,7.0,11.0,16.0,23.0,29.0,31.0,21.0,30.0,32.0,37.0,39.0,37.0,36.0,34.0,38.0,42.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_TR,National,TR,Turkey,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,6.0,6.0,7.0,9.0,11.0,14.0,16.0,20.0,19.0,18.0,18.0,22.0,20.0,23.0,24.0,23.0,20.0,23.0,24.0,20.0,25.0,28.0,28.0,30.0,28.0,31.0,34.0,154.0,258.0,299.0,381.0,384.0,442.0,661.0,154.0,265.0,549.0,338.0,353.0,514.0,583.0,586.0,732.0,617.0,716.0,532.0,642.0,757.0,730.0,630.0,798.0,947.0,913.0,828.0,678.0,576.0,630.0,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_CN,National,CN,China,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,69.0,149.0,190.0,260.0,344.0,375.0,517.0,632.0,744.0,1061.0,1330.0,904.0,968.0,1306.0,1704.0,2340.0,2909.0,1983.0,1415.0,2343.0,2914.0,3579.0,4005.0,4681.0,4427.0,4847.0,4508.0,5375.0,6610.0,6998.0,7643.0,7807.0,8175.0,8696.0,8172.0,6764.0,7631.0,9833.0,11113.0,11533.0,11969.0,13329.0,14087.0,13365.0,15365.0,18110.0,18836.0,20369.0,21710.0,23560.0,24270.0,26963.0,30504.0,33712.0,,,,,,,,,,,,,,,,,,,,,,
Hydrochloric Acid_Annual Production_ID,National,ID,Indonesia,Hydrochloric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.7,0.5,,4.0,3.8,1.3,1.7,4.0,12.0,12.0,8.4,7.9,14.0,20.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_BR,National,BR,Brazil,Sulphuric Acid,Annual Production,Thousands Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,108.0,150.0,97.0,,88.0,134.0,122.0,175.0,202.0,215.0,231.0,259.0,288.0,300.0,252.0,300.0,365.0,367.0,421.0,,,,835.0,925.0,,1439.0,1556.0,1596.0,1910.0,2408.0,2516.0,2681.0,2983.0,3484.0,3660.0,3820.0,4004.0,4049.0,3809.0,3451.0,3634.0,3257.0,3724.0,4112.0,4043.0,4308.0,4638.0,4624.0,4882.0,5221.0,5211.0,5586.0,6047.0,,,,,,,,,,,,,,,,,,,,,,
Zinc_Annual Production_IN,National,IN,India,Zinc,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20.0,24.0,21.0,21.0,25.0,12.0,21.0,26.0,27.0,36.0,59.0,63.0,44.0,57.0,53.0,53.0,55.0,71.0,67.0,61.0,69.0,71.0,79.0,86.0,128.0,142.0,180.0,171.0,168.0,183.0,197.0,200.0,201.0,232.0,255.0,278.0,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_IN,National,IN,India,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,13.0,17.0,19.0,29.0,37.0,43.0,50.0,61.0,69.0,80.0,85.0,92.0,104.0,119.0,125.0,135.0,133.0,152.0,146.0,157.0,156.0,173.0,191.0,211.0,217.0,202.0,241.0,207.0,244.0,304.0,335.0,361.0,433.0,496.0,566.0,654.0,655,758,843,867.0,841.0,873.0,895.0,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_GR,National,GR,Greece,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,16.0,14.0,15.0,29.0,46.0,49.0,43.0,52.0,58.0,,,,,,14.0,35.0,41.0,39.0,50.0,41.0,71.0,60.0,59.0,96.0,119.0,88.0,106.0,90.0,141.0,135.0,131.0,125.0,120.0,138.0,236.0,379.0,504.0,551.0,665.0,623.0,728.0,813.0,912.0,886.0,920.0,920.0,1111.0,1181.0,1151.0,1088.0,980.0,1000.0,1016.0,1155.0,1086.0,952.0,912.0,987.0,1023.0,950.0,841.0,617.0,550.0,623.0,753.0,1544.0,1655.0,814.0,911.0,966.0,515.0,,484.0,,,,,,,,,,,,,,,,,,,,,,
Tin_Annual Production_BR,National,BR,Brazil,Tin,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.6,1.9,1.2,1.6,1.4,0.6,1.2,1.3,1.5,2.4,2.1,1.2,1.4,1.8,1.9,1.7,2.7,3.3,4.4,4.6,4.5,6.6,6.8,6.7,7.7,9.3,10.0,8.8,7.8,9.3,13.0,19.0,25.0,25.0,29.0,42.0,44.0,35.0,29.0,21.0,23.0,21.0,17.0,19.0,18.0,18.0,13.0,14.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_SE,National,SE,Sweden,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,13.0,17.0,18.0,28.0,27.0,31.0,35.0,40.0,37.0,39.0,36.0,35.0,41.0,42.0,59.0,48.0,53.0,95.0,117.0,64.0,46.0,73.0,79.0,79.0,84.0,84.0,76.0,76.0,55.0,45.0,65.0,91.0,63.0,61.0,79.0,88.0,114.0,111.0,108.0,121.0,129.0,140.0,130.0,121.0,127.0,127.0,152.0,147.0,163.0,167.0,171.0,158.0,148.0,144.0,185.0,221.0,229.0,262.0,242.0,281.0,305.0,333.0,342.0,327.0,342.0,395.0,397.0,399.0,422.0,387.0,404.0,410.0,421.0,448.0,475.0,524.0,579.0,603.0,604.0,632.0,703.0,709.0,769.0,945.0,938.0,940.0,793.0,767.0,816.0,807.0,764.0,660.0,838.0,786.0,890.0,927.0,958.0,1014.0,992.0,962.0,902.0,855.0,928.0,,,487.0,507.0,572.0,566.0,383.0,415.0,359.0,363.0,255.0,391.0,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_FR,National,FR,France,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,2.9,,,,,,,1.5,,2.9,4.0,6.0,6.5,7.9,9.5,13.6,19.0,23.2,20.7,24.0,26.9,27.9,30.2,30.0,35.1,32.9,32.5,26.6,49.3,54.1,55.1,26.5,22.4,46.4,56.6,74.4,73.3,84.1,106.8,77.7,97.8,112.0,121.0,121.0,140.0,149.0,142.0,164.0,175.0,191.0,223.0,241.0,217.0,235.0,219.0,249.0,288.0,256.0,345.0,369.0,400.0,364.0,288.0,337.0,326.0,323.0,312.0,262.0,259.0,247.0,240.0,239.0,221.0,201.0,198.0,196.0,245.0,267.0,276.0,352.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zinc_Annual Production_AR,National,AR,Argentina,Zinc,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.7,1.0,1.0,1.8,2.6,1.6,2.7,3.7,8.6,12.0,13.0,11.0,14.0,14.0,14.0,15.0,13.0,17.0,15.0,18.0,18.0,21.0,23.0,22.0,22.0,22.0,25.0,29.0,30.0,40.0,37.0,35.0,37.0,31.0,29.0,24.0,35.0,28.0,29.0,31.0,32.0,30.0,33.0,31.0,34.0,35.0,34.0,33.0,36.0,37.0,34.0,38.0,39.0,39.0,42.0,43.0,43.0,40.0,43.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,
Zinc_Annual Production_KR,National,KR,South Korea,Zinc,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3.0,3.0,9.0,10.0,13.0,11.0,21.0,27.0,33.0,59.0,83.0,79.0,84.0,99.0,108.0,108.0,111.0,127.0,186.0,226.0,242.0,257.0,259.0,256.0,276.0,272.0,279.0,287.0,335.0,390.0,430.0,476.0,509.0,606.0,644.0,,,,,,,,,,,,,,,,,,,,,,
Hydrochloric Acid_Annual Production_ZA,National,ZA,South Africa,Hydrochloric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,128.0,95.0,98.0,98.0,105.0,107.0,104.0,125.0,138.0,190.0,193.0,197.0,199.0,193.0,192.0,199.0,168.0,149.0,167.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin_Annual Production_BO,National,BO,Bolivia,Tin,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.4,,0.3,2.0,0.2,0.1,0.5,0.3,0.7,0.9,1.0,2.0,2.1,2.5,3.7,3.5,1.1,1.1,0.1,0.1,0.3,6.8,6.5,7.0,6.1,7.6,9.8,13.0,16.0,16.0,18.0,20.0,17.0,14.0,16.0,14.0,10.0,8.1,11.0,9.5,12.0,15.0,14.0,17.0,15.0,13.0,12.0,13.0,11.0,11.0,9.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_TH,National,TH,Thailand,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,10.0,18.0,28.0,29.0,39.0,57.0,80.0,92.0,105.0,102.0,113.0,101.0,107.0,110.0,117.0,116.0,140.0,154.0,144.0,161.0,216.0,273.0,333.0,342.0,371.0,382.0,391.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artificial and Synthetic Fibers_Annual Production_CA,National,CA,Canada,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,1.1,1.5,1.7,2.1,2.7,3.3,3.8,4.8,6.0,6.2,7.5,6.2,6.4,8.9,9.5,8.6,8.0,9.4,10.0,9.8,13.0,16.2,17.0,26.3,28.9,31.7,33.5,37.5,41.6,41.3,43.3,41.0,52.0,51.0,53.0,63.0,70.0,79.0,90.0,91.0,95.0,115.0,119.0,108.0,124.0,121.0,137.0,133.0,124.0,125.0,152.0,162.0,167.0,166.0,152.0,134.0,152.0,173.0,168.0,178.0,167.0,176.0,172.0,163.0,168.0,155.0,123.0,118.0,134.0,156.0,159.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin_Annual Production_CN,National,CN,China,Tin,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,18.0,12.0,9.0,9.0,11.0,11.0,14.0,8.0,7.0,9.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,10.0,9.0,11.0,10.0,7.0,5.0,4.0,2.0,2.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,8.0,8.0,8.0,16.0,18.0,21.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,23.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,19.0,18.0,18.0,17.0,15.0,16.0,16.0,16.0,17.0,19.0,20.0,25.0,29.0,31.0,36.0,36.0,40.0,52.0,68.0,68.0,72.0,68.0,79.0,91.0,101.0,105.0,82.0,100.0,,,,,,,,,,,,,,,,,,,,,,
