ID,Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Data Source,Spatial Scale,Metric,Unit,Country Code,Technology Name
On-Grid Nuclear_Installed electricity capacity_NC,New Caledonia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NC,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_NZ,New Zealand,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NZ,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_NI,Nicaragua,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NI,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_NE,Niger,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NE,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_NG,Nigeria,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NG,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_NU,Niue,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NU,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_NO,Norway,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NO,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_OM,Oman,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,OM,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PK,Pakistan,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,787.0,787.0,787.0,787.0,787.0,752.0,1142.0,1142.0,1142.0,1142.0,2287.0,IRENA,National,Installed electricity capacity,MW,PK,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PW,Palau,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PW,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PA,Panama,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PA,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PG,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PG,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PY,Paraguay,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PY,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PE,Peru,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PE,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PH,Philippines,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PH,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PL,Poland,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PL,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PT,Portugal,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PT,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PR,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PR,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_QA,Qatar,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,QA,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_KR,Republic of Korea,13716.0,13716.0,15716.0,15716.0,16716.0,17176.0,17716.0,17716.0,17716.0,17716.0,17716.0,18716.0,20716.0,20716.0,20716.0,21716.0,23116.0,22529.0,21850.0,23250.0,23250.0,23250.0,IRENA,National,Installed electricity capacity,MW,KR,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_MD,Republic of Moldova,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MD,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_MK,Republic of North Macedonia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MK,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_RE,Réunion,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,RE,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_RO,Romania,700.0,700.0,700.0,700.0,700.0,707.0,707.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,IRENA,National,Installed electricity capacity,MW,RO,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_RU,Russian Federation,21730.0,22742.0,22742.0,22742.0,22742.0,23242.0,23742.0,23742.0,23304.0,24300.0,24300.0,24300.0,25304.0,25304.0,25304.0,20304.0,27189.0,27952.0,29140.0,30339.0,29339.0,29542.99,IRENA,National,Installed electricity capacity,MW,RU,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_RW,Rwanda,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,RW,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_BL,Saint Barthélemy,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BL,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_KN,Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,KN,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_LC,Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,LC,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_MF,Saint Martin (French Part),,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MF,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PM,Saint Pierre and Miquelon,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PM,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_VC,Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,VC,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_WS,Samoa,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,WS,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_ST,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,ST,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SA,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SA,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SN,Senegal,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SN,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_RS,Serbia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,RS,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SC,Seychelles,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SC,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SL,Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SL,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SG,Singapore,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SG,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SK,Slovakia,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,2200.0,2200.0,1820.0,1820.0,1940.0,1939.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1971.0,1971.0,IRENA,National,Installed electricity capacity,MW,SK,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SI,Slovenia,656.0,656.0,656.0,656.0,656.0,656.0,666.0,666.0,666.0,666.0,666.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,IRENA,National,Installed electricity capacity,MW,SI,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SB,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SB,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SO,Somalia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SO,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_ZA,South Africa,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,IRENA,National,Installed electricity capacity,MW,ZA,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_GS,South Georgia and the South Sandwich Islands,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,GS,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SS,South Sudan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SS,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_ES,Spain,7503.0,7519.0,7577.0,7581.0,7577.0,7577.0,7365.0,7365.0,7365.0,7365.0,7450.0,7450.0,7450.0,6984.0,7399.0,7399.0,7399.0,7117.29,7117.29,7117.29,7117.29,7117.29,IRENA,National,Installed electricity capacity,MW,ES,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_LK,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,LK,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_PS,State of Palestine,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PS,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SD,Sudan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SD,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SR,Suriname,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SR,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SE,Sweden,9461.0,9436.0,9452.0,9441.0,9471.0,9471.0,9454.0,9074.0,8938.0,8839.0,8977.0,9323.0,9436.0,9408.0,9507.0,9688.0,9768.0,8999.0,8656.0,8624.0,7777.0,7777.0,IRENA,National,Installed electricity capacity,MW,SE,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_CH,Switzerland,3200.0,3200.0,3220.0,3220.0,3220.0,3220.0,3220.0,3220.0,3220.0,3238.0,3253.0,3278.0,3278.0,3278.0,3308.0,3333.0,3333.0,3333.0,3333.0,3333.0,2930.0,2930.0,IRENA,National,Installed electricity capacity,MW,CH,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_SY,Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SY,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TJ,Tajikistan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TJ,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TH,Thailand,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TH,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TL,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TL,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TG,Togo,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TG,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TK,Tokelau,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TK,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TO,Tonga,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TO,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TT,Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TT,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TN,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TR,Türkiye,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TR,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TM,Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TM,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TC,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TC,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TV,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TV,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_UG,Uganda,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,UG,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_UA,Ukraine,11385.0,11385.0,11385.0,11385.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,13835.0,IRENA,National,Installed electricity capacity,MW,UA,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_AE,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,1390.0,1390.0,IRENA,National,Installed electricity capacity,MW,AE,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_GB,United Kingdom of Great Britain and Northern Ireland,12486.0,12486.0,12240.0,11852.0,11852.0,11852.0,10969.0,10979.0,10979.0,10858.0,10865.0,10663.0,9946.0,9906.0,9937.0,9487.0,9261.0,9261.0,9261.0,9261.0,8241.0,8288.0,IRENA,National,Installed electricity capacity,MW,GB,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_TZ,United Republic of Tanzania,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TZ,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_US,United States of America,97860.0,98159.0,98657.0,99209.0,99628.0,99988.0,100334.0,100266.0,100755.0,101004.0,101167.0,101419.0,101885.0,99240.0,98569.0,98672.0,99565.0,99629.0,99433.0,98119.0,99886.8,99886.8,IRENA,National,Installed electricity capacity,MW,US,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_VI,United States Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,VI,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_UY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,UY,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_UZ,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,UZ,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_VU,Vanuatu,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,VU,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_VE,Venezuela (Bolivarian Republic of),,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,VE,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_VN,Viet Nam,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,VN,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_YE,Yemen,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,YE,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_ZM,Zambia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,ZM,On-Grid Nuclear
On-Grid Nuclear_Installed electricity capacity_ZW,Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,ZW,On-Grid Nuclear
On-Grid Marine Energy_Installed electricity capacity_AF,Afghanistan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AF,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AL,Albania,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AL,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_DZ,Algeria,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,DZ,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AS,American Samoa,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AS,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AD,Andorra,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AD,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AO,Angola,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AO,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AI,Anguilla,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AI,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AG,Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AG,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AR,Argentina,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AR,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AM,Armenia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AM,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AW,Aruba,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AW,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AU,Australia,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,IRENA,National,Installed electricity capacity,MW,AU,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AT,Austria,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AT,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_AZ,Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,AZ,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BS,Bahamas,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BS,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BH,Bahrain,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BH,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BD,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BD,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BB,Barbados,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BB,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BY,Belarus,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BY,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BE,Belgium,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BE,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BZ,Belize,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BZ,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BJ,Benin,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BJ,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BT,Bhutan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BT,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BO,Bolivia (Plurinational State of),,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BO,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BQ,"Bonaire, Sint Eustatius and Saba",,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BQ,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BA,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BA,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BW,Botswana,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BW,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BR,Brazil,,,,,,,,,,,,,0.1,0.1,0.15,0.05,0.05,0.05,0.05,0.05,0.05,0.05,IRENA,National,Installed electricity capacity,MW,BR,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_VG,British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,VG,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BN,Brunei Darussalam,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BN,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BG,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BG,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BF,Burkina Faso,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BF,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_BI,Burundi,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BI,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_CV,Cabo Verde,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,CV,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_KH,Cambodia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,KH,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_CM,Cameroon,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,CM,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_CA,Canada,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,IRENA,National,Installed electricity capacity,MW,CA,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_KY,Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,KY,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_CF,Central African Republic,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,CF,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_TD,Chad,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TD,On-Grid Marine Energy
On-Grid Marine Energy_Installed electricity capacity_CL,Chile,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,CL,On-Grid Marine Energy
